nombre,fecha_publicacion,rating,ratings_count,generos,tags,metacritic,plataformas,usuarios_interesados
Assassin’s Creed IV: Black Flag,2013-10-29,4.14,2576,['Action'],"['Singleplayer', 'Multiplayer', 'Atmospheric', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Exploration', 'Sandbox', 'Stealth', 'Action-Adventure', 'Action RPG', 'Mature', 'Historical', 'Parkour', 'Assassin', 'Pirates', 'Naval']",85.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3', 'Wii U']",9572
Control,2019-08-27,4.15,1972,"['Shooter', 'Adventure', 'Action']","['Singleplayer', 'Full controller support', 'Atmospheric', 'Third Person', 'Sci-fi', 'Exploration', 'Female Protagonist', 'Action-Adventure', 'Cinematic', 'Metroidvania', '3rd-Person Perspective', 'Detective', 'Supernatural', 'Abstract', 'realism', 'paranormal']",84.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X']",9526
Star Wars Jedi: Fallen Order,2019-11-15,4.14,2217,"['Adventure', 'Action']","['Singleplayer', 'Full controller support', 'Atmospheric', 'Story Rich', 'Third Person', 'Sci-fi', 'Difficult', 'Exploration', 'Space', 'Hack and Slash', 'Metroidvania', '3rd-Person Perspective', 'Heist', 'Souls-like', 'Star Wars', 'ea play', 'cinema', 'lightsaber', 'Singe-player']",80.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4']",9500
Dead Space (2008),2008-10-13,4.38,2159,"['Shooter', 'Action']","['Singleplayer', 'Full controller support', 'Atmospheric', 'RPG', 'Story Rich', 'Third Person', 'Sci-fi', 'Horror', 'Gore', 'Survival', 'Third-Person Shooter', 'Dark', 'Space', 'Zombies', 'Survival Horror', 'controller support', 'Futuristic', 'Aliens', 'Silent Protagonist']",86.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",9420
Mass Effect 2,2010-01-26,4.47,2998,"['Action', 'RPG']","['Singleplayer', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Third Person', 'Sci-fi', 'Classic', 'Female Protagonist', 'Action RPG', 'Third-Person Shooter', 'Space', 'Character Customization', 'Choices Matter', 'Cinematic', 'Real-Time with Pause', 'Romance']",94.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",9338
Just Cause 3,2015-11-30,3.4,1558,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Funny', 'Exploration', 'Sandbox', 'Comedy', 'Third-Person Shooter', 'Moddable', 'Physics', 'Parkour', 'Destruction']",74.0,"['PC', 'Xbox One', 'PlayStation 4']",9324
Metro: Last Light Redux,2014-08-25,4.13,1664,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'Open World', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Difficult', 'Survival', 'Stealth', 'Nudity', 'Survival Horror', 'Post-apocalyptic', 'overlay', 'Remake', 'Based On A Novel']",76.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",9264
Metro 2033 Redux,2014-08-25,4.1,1884,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'Open World', 'First-Person', 'Horror', 'FPS', 'Gore', 'Classic', 'Survival', 'Stealth', 'Dark', 'Survival Horror', 'Post-apocalyptic', 'Mature', 'overlay', 'Remake', 'online', 'city', 'Based On A Novel', 'fire', 'light']",88.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",9150
BioShock 2 Remastered,2016-09-15,4.0,996,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'RPG', 'Story Rich', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Dystopian', 'Steampunk']",,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS']",9101
Metal Gear Solid V: Ground Zeroes,2014-03-18,3.9,1697,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'Third Person', 'Steam Leaderboards', 'Classic', 'Sandbox', 'Comedy', 'Stealth', 'Tactical', 'Third-Person Shooter', 'Dark', 'Replay Value', 'Short', 'Cinematic', 'Cold War']",80.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3']",9075
Mortal Kombat X,2015-04-07,3.86,2087,"['Action', 'Fighting']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Third Person', 'Horror', 'Online Co-Op', 'Fantasy', 'Gore', 'Steam Leaderboards', 'Female Protagonist', 'Violent', 'Local Multiplayer', 'Mature', 'Competitive', 'Blood', '2.5D', '2D Fighter']",76.0,"['PC', 'Xbox One', 'PlayStation 4']",8961
NieR:Automata,2017-03-17,4.37,2113,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Sci-fi', 'Partial Controller Support', 'Female Protagonist', 'Violent', 'Anime', 'Nudity', 'Hack and Slash', 'Post-apocalyptic', 'JRPG', 'Robots', 'Bullet Hell', 'Character Action Game', 'Spectacle fighter']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",8896
Just Cause 2,2010-03-23,3.61,1351,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'FPS', 'Funny', 'Exploration', 'Sandbox', 'Comedy', 'Third-Person Shooter', 'Moddable', 'Physics', '3D Vision', 'Destruction']",84.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",8895
Hades,2020-09-17,4.44,1976,"['Indie', 'Adventure', 'Action', 'RPG']","['Singleplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', '2D', 'Fantasy', 'Action-Adventure', 'Action RPG', 'Early Access', 'Hack and Slash', 'Replay Value', 'Roguelike', 'Isometric', 'Roguelite', 'Dungeon Crawler', 'Hand-drawn', 'Perma Death', 'dungeons']",93.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch']",8878
Fall Guys: Ultimate Knockout,2020-08-04,3.73,1324,"['Action', 'Casual', 'Sports', 'Indie', 'Massively Multiplayer']","['Steam Achievements', 'Full controller support', 'Online multiplayer', 'Cross-Platform Multiplayer']",80.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch']",8871
Mass Effect,2007-11-16,4.39,2634,"['Action', 'RPG']","['Singleplayer', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Sci-fi', 'Female Protagonist', 'Action RPG', 'Third-Person Shooter', 'Space', 'Character Customization', 'Choices Matter', 'Dark Fantasy', 'Real-Time with Pause', 'Romance']",89.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",8852
Monster Hunter: World,2018-01-26,4.01,1607,"['Adventure', 'Action', 'RPG']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Partial Controller Support', 'Online Co-Op', 'Fantasy', 'Difficult', 'Exploration', 'Action-Adventure', 'Action RPG', 'stats', 'Hack and Slash', 'Character Customization', 'Replay Value', 'JRPG', '3rd-Person Perspective', 'Souls-like', 'Hunting', 'Dinosaurs', 'Monsters', 'atmosphere']",89.0,"['PC', 'Xbox One', 'PlayStation 4']",8775
Mad Max,2015-08-31,3.78,1726,"['Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Atmospheric', 'RPG', 'Open World', 'First-Person', 'Third Person', 'Exploration', 'Sandbox', 'Survival', 'Third-Person Shooter', 'War', 'Post-apocalyptic', 'Driving', 'movie-based']",73.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux', 'Xbox 360']",8731
Bastion,2011-07-20,4.15,1659,"['Indie', 'Adventure', 'Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', '2D', 'Fantasy', 'Steam Leaderboards', 'Action RPG', 'Controller', 'role-playing', 'Hack and Slash', 'Post-apocalyptic', 'controller support', 'Short', 'Colorful', 'Isometric', 'Music', 'Hand-drawn', 'Narration', 'Twin Stick Shooter', 'Dynamic Narration', 'Narrative']",86.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'iOS', 'macOS', 'Linux', 'Xbox 360', 'PS Vita']",8726
Paladins,2016-09-15,3.08,1407,"['Shooter', 'Action']","['Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'Co-op', 'cooperative', 'First-Person', 'Partial Controller Support', 'FPS', 'Online Co-Op', 'Fantasy', 'Funny', 'Survival', 'Free to Play', 'Online multiplayer', 'Early Access', 'PvP', 'Anime', 'In-App Purchases', 'Team-Based', 'Memes', 'MOBA']",78.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS']",8687
Middle-earth: Shadow of War,2017-09-27,3.85,1359,"['Action', 'RPG']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Gore', 'Violent', 'Stealth', 'Action RPG', 'Anime', 'Hack and Slash', 'War', 'In-App Purchases', 'Dark Fantasy', 'Medieval', 'Magic']",82.0,"['PC', 'Xbox One', 'PlayStation 4', 'Android']",8661
Minecraft,2009-05-10,4.43,2987,"['Action', 'Arcade', 'Simulation', 'Indie', 'Massively Multiplayer']","['Multiplayer', 'Sandbox', '3D', 'Crafting', 'Building', 'vr mod', 'open-world', 'cube', 'modding', 'procedural-generation']",83.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android', 'Nintendo 3DS', 'macOS', 'Linux', 'Xbox 360', 'PlayStation 3', 'PS Vita', 'Wii U']",8657
Batman: Arkham City - Game of the Year Edition,2012-09-07,4.4,1445,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'Open World', 'Third Person', 'Partial Controller Support', 'Sandbox', 'Stealth', 'Action-Adventure', 'Controller', 'Cinematic', ""Beat 'em up"", 'Metroidvania', '3D Vision', 'Detective', 'Comic Book', 'Superhero', 'Batman']",91.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Xbox 360', 'PlayStation 3']",8654
ARK: Survival Evolved,2015-06-02,3.07,656,"['Adventure', 'Action', 'RPG', 'Indie', 'Massively Multiplayer']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'RPG', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Sci-fi', 'Sandbox', 'Survival', 'Free to Play', 'Early Access', 'Steam Workshop', 'role-playing', 'Includes level editor', 'Crafting', 'Building', 'VR', 'Valve Anti-Cheat enabled', 'mmo', 'MMORPG', 'Base Building', 'Dragons', 'Dinosaurs']",70.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'macOS', 'Linux']",8647
Resident Evil 7: Biohazard,2017-01-23,4.33,1926,"['Shooter', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'First-Person', 'Horror', 'FPS', 'Gore', 'Exploration', 'Classic', 'Survival', 'Violent', 'Action-Adventure', 'Zombies', 'Survival Horror', 'Cinematic', 'Memes', 'VR', 'Detective', 'America']",85.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS']",8603
Titanfall 2,2016-10-28,4.31,2037,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'First-Person', 'Sci-fi', 'FPS', 'Gore', 'Exploration', 'Violent', 'Action-Adventure', 'PvP', 'Cinematic', 'combat', 'Team-Based', 'Futuristic', 'RTS', 'Fast-Paced', 'Military', 'Parkour', 'Online PvP', 'Steam Trading Cards', 'Robots', 'Time Travel', 'Mechs', 'Hero Shooter', 'grappling-hook']",87.0,"['PC', 'Xbox One', 'PlayStation 4']",8601
Cities: Skylines,2015-03-10,4.12,1504,"['Strategy', 'Simulation']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Partial Controller Support', 'Funny', 'Sandbox', 'Steam Workshop', 'Includes level editor', 'Moddable', 'Family Friendly', 'Replay Value', 'Realistic', 'Building', 'Management', 'Real-Time with Pause', 'Resource Management', 'Economy', 'City Builder', 'Mod', 'Modern']",85.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",8598
Unturned,2014-07-07,2.73,1099,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Horror', 'FPS', 'Online Co-Op', 'Sandbox', 'Survival', 'Free to Play', 'Online multiplayer', 'stats', 'Early Access', 'Steam Workshop', 'Zombies', 'Includes level editor', 'In-App Purchases', 'Post-apocalyptic', 'Crafting', 'VR', 'Valve Anti-Cheat enabled']",,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",8524
Warhammer: Vermintide 2,2018-03-08,3.61,764,"['Indie', 'Action']","['Co-op', 'cooperative', 'Online Co-Op', 'Gore', 'Violent', 'Games Workshop']",82.0,"['PC', 'Xbox One', 'PlayStation 4']",8488
Undertale,2015-09-14,4.34,1831,"['Indie', 'RPG']","['Singleplayer', 'Great Soundtrack', 'RPG', 'Story Rich', '2D', 'Horror', 'Funny', 'Comedy', 'Pixel Graphics', 'Dark', 'Retro', 'role-playing', 'Cute', 'Replay Value', 'Choices Matter', 'Memes', 'Multiple Endings', 'overlay', 'Bullet Hell', 'Dating Sim']",92.0,"['PC', 'PlayStation 4', 'Xbox One', 'Xbox Series S/X', 'Nintendo Switch', 'macOS', 'Linux', 'PS Vita']",8441
SEGA Mega Drive and Genesis Classics,2010-06-01,2.98,571,"['Adventure', 'Action', 'RPG', 'Fighting', 'Platformer']","['Singleplayer', 'Multiplayer', 'Full controller support', 'RPG', 'Co-op', 'cooperative', '2D', 'Local Co-Op', 'Steam Workshop', 'Retro', 'VR', ""Beat 'em up""]",76.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",8413
Brutal Legend,2009-10-12,3.64,1082,"['Strategy', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Open World', 'Third Person', 'Fantasy', 'Funny', 'Comedy', 'Action-Adventure', 'Action RPG', 'Hack and Slash', 'controller support', 'RTS', ""Beat 'em up"", 'Music', 'Gothic', 'Real time strategy']",80.0,"['PC', 'Xbox One', 'iOS', 'macOS', 'Linux', 'Xbox 360', 'PlayStation 3']",8390
Brothers: A Tale of Two Sons,2013-08-07,4.18,1622,"['Indie', 'Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Story Rich', '2D', 'Third Person', 'Fantasy', 'Survival', 'Local Co-Op', 'Controller', 'controller support', 'Short', 'Colorful', 'Turn-Based Strategy', 'Walking Simulator', 'Top-Down', '3D Vision', 'Linear', 'Stylized', 'Drama', 'Hand-drawn', 'Turn-Based Tactics', 'Lore-Rich', 'Puzzle Platformer', 'Grid-Based Movement', 'Faith', 'solitaire', 'Foreign', 'Sokoban']",90.0,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'iOS', 'Android', 'Xbox 360', 'PlayStation 3']",8379
Mafia II,2010-08-24,4.24,2160,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Partial Controller Support', 'Classic', 'Sandbox', 'Third-Person Shooter', 'Nudity', 'Crime', '3D Vision', 'Driving', 'Music', 'America']",77.0,"['PC', 'Xbox One', 'Xbox 360', 'PlayStation 3']",8349
Far Cry 5,2018-03-27,3.72,2118,"['Shooter', 'Action']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'steam-trading-cards', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'First-Person', 'Partial Controller Support', 'FPS', 'Exploration', 'Female Protagonist', 'Survival', 'Stealth', 'Includes level editor', 'Character Customization', 'Captions available', 'Memes', 'Illuminati', 'America', 'Hunting', 'microtransactions']",80.0,"['PC', 'Xbox One', 'PlayStation 4']",8335
Psychonauts,2005-04-01,4.04,970,"['Platformer', 'Action']","['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Partial Controller Support', 'Funny', 'Exploration', 'Classic', 'Comedy', 'Action-Adventure', 'Cute', '3D', '3D Vision', 'Surreal', '3D Platformer', 'Cartoony', 'Cult Classic', 'Psychological']",87.0,"['PC', 'PlayStation 4', 'Xbox One', 'iOS', 'macOS', 'Linux', 'Xbox 360', 'Xbox', 'PlayStation 3', 'PlayStation 2']",8285
Watch Dogs,2014-05-27,3.59,2170,"['Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Partial Controller Support', 'FPS', 'Sandbox', 'Stealth', 'Third-Person Shooter', 'Futuristic', 'Parkour', 'Driving', 'Hacking', 'first person mod']",77.0,"['PC', 'Xbox One', 'PlayStation 4', 'Xbox 360', 'PlayStation 3', 'Wii U']",8279
Shadow of the Tomb Raider,2018-09-14,3.91,1616,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Open World', 'Third Person', 'Gore', 'Exploration', 'Female Protagonist', 'Survival', 'Violent', 'Stealth', 'Action-Adventure', 'Dark', 'Lara Croft']",78.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux']",8274
Metro Exodus,2019-02-13,4.16,1672,"['Shooter', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Gore', 'Exploration', 'Survival', 'Violent', 'Stealth', 'Survival Horror', 'Post-apocalyptic', 'Crafting', 'Cinematic', 'steam', 'meat', 'category', 'russia']",81.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4']",8272
Brawlhalla,2014-04-30,3.22,1096,"['Casual', 'Indie', 'Action', 'Fighting']","['Singleplayer', 'Multiplayer', 'Full controller support', 'steam-trading-cards', 'Co-op', 'cooperative', '2D', 'Online Co-Op', 'Survival', 'Free to Play', 'Online multiplayer', 'Split Screen', 'Local Co-Op', 'Controller', 'Local Multiplayer', 'Early Access', 'Cross-Platform Multiplayer', ""Beat 'em up"", '4 Player Local', '2D Fighter']",,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android', 'macOS']",8247
INSIDE,2016-06-28,4.39,2518,"['Adventure', 'Action', 'Puzzle', 'Indie', 'Platformer']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Sci-fi', 'Horror', 'Stealth', 'Dark', 'controller support', 'Mystery', 'Short', 'Dystopian', 'achievements', 'Puzzle-Platformer', '2.5D', 'european', 'Oyun Kumandası Desteği', 'Steam Başarımları', 'Tek Oyunculu']",87.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'macOS']",8241
Saints Row IV,2013-08-20,3.82,1611,"['Adventure', 'Action']","['Singleplayer', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Great Soundtrack', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Sci-fi', 'Online Co-Op', 'Funny', 'Sandbox', 'Female Protagonist', 'Comedy', 'Third-Person Shooter', 'Character Customization', 'Aliens', 'Dark Humor', 'Superhero', 'first person mod', 'Parody']",86.0,"['PC', 'Xbox One', 'PlayStation 4', 'Linux', 'Xbox 360', 'PlayStation 3']",8181
Sekiro: Shadows Die Twice,2019-03-22,4.38,2048,"['Action', 'RPG']","['Singleplayer', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Partial Controller Support', 'Difficult', 'Exploration', 'Violent', 'Stealth', 'Action-Adventure', 'Action RPG', 'Nudity', 'Dark Fantasy', 'Memes', 'Sexual Content', 'JRPG', '3rd-Person Perspective', 'Assassin', 'Souls-like', 'Ninja']",90.0,"['PC', 'Xbox One', 'PlayStation 4']",8172
Tom Clancy's Rainbow Six Siege,2015-12-01,3.89,1500,"['Shooter', 'Action']","['Singleplayer', 'Multiplayer', 'Atmospheric', 'steam-trading-cards', 'Co-op', 'First-Person', 'Partial Controller Support', 'FPS', 'Online Co-Op', 'Female Protagonist', 'Tactical', 'Realistic', 'Physics', 'Team-Based', 'Competitive', 'Destruction']",75.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X']",8156
Firewatch,2016-02-08,4.3,2447,"['Indie', 'Adventure']","['Atmospheric', 'Great Soundtrack', 'Story Rich', 'Horror', 'Exploration', 'Mystery', 'Short', 'Colorful', 'Mature', 'Walking Simulator', 'Visual Novel', 'Drama', 'Interactive Fiction', 'Thriller', 'interactive movie', 'interactive game']",81.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS', 'Linux']",8141
No Man's Sky,2016-08-09,3.7,1548,"['Adventure', 'Action', 'RPG', 'Simulation', 'Indie', 'Massively Multiplayer']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Open World', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Exploration', 'Sandbox', 'Survival', 'Space', 'controller support', 'Mystery', 'Crafting', 'overlay', 'online', 'achievements', 'Procedural Generation', 'Illuminati', 'console', 'Epic', 'nature', 'offline', 'Science', 'fight', 'weapons', 'cloud saves', 'Space Sim', 'journey', 'ship', 'planets', 'galaxy', 'light', 'sun', 'sky']",75.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",8114
Alien: Isolation,2014-10-05,4.2,1437,"['Adventure', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Gore', 'Difficult', 'Female Protagonist', 'Survival', 'Stealth', 'Space', 'Survival Horror', 'Aliens', 'vr mod']",81.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'iOS', 'Android']",8101
The Darkness II,2012-02-07,3.7,1110,['Action'],"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Atmospheric', 'Co-op', 'Story Rich', 'cooperative', 'First-Person', 'Partial Controller Support', 'Horror', 'FPS', 'Funny', 'Gore', 'Violent', 'Dark', 'Nudity', 'Short', 'Multiple Endings', 'Comic Book', 'Supernatural']",77.0,"['PC', 'Xbox One', 'macOS', 'Xbox 360', 'PlayStation 3']",8101
Assassin's Creed Odyssey,2018-10-05,3.98,2056,"['Action', 'RPG']","['Singleplayer', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Partial Controller Support', 'Female Protagonist', 'Stealth', 'In-App Purchases', 'Captions available', 'Historical', 'Parkour', 'Assassin']",85.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch']",8087
War Thunder,2013-08-15,3.19,1024,"['Shooter', 'Massively Multiplayer', 'Action']","['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Co-op', 'Open World', 'cooperative', 'Partial Controller Support', 'FPS', 'Free to Play', 'Cross-Platform Multiplayer', 'War', 'In-App Purchases', 'Realistic', 'Historical', 'Team-Based', 'Military', 'mmo', 'World War II', 'Tanks', 'Flight', 'TrackIR']",81.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Linux']",8054
Hitman 2,2018-11-13,4.04,1209,"['Shooter', 'Action']","['Singleplayer', 'Multiplayer', 'Great Soundtrack', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'Gore', 'Sandbox', 'Violent', 'Stealth', 'Nudity', '3rd-Person Perspective', 'Assassin']",83.0,"['PC', 'Xbox One', 'PlayStation 4']",8045
Darksiders,2010-01-27,3.76,1205,['Action'],"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'RPG', 'Open World', 'Third Person', 'Partial Controller Support', 'Fantasy', 'Gore', 'Action-Adventure', 'Action RPG', 'Controller', 'Hack and Slash', 'Post-apocalyptic', ""Beat 'em up"", 'Metroidvania', '3D Platformer', 'Character Action Game', 'Spectacle fighter']",83.0,"['PC', 'Xbox One', 'Nintendo Switch', 'Xbox 360', 'PlayStation 3']",8027
Cuphead,2017-09-29,4.37,1994,"['Platformer', 'Indie', 'Action']","['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Great Soundtrack', 'Co-op', 'cooperative', '2D', 'Funny', 'Difficult', 'Local Co-Op', 'Retro', 'Captions available', 'Colorful', 'Side Scroller', ""Shoot 'Em Up"", 'Hand-drawn', 'Cartoony', 'Bullet Hell', 'Cartoon']",87.0,"['PC', 'Xbox One', 'PlayStation 4', 'Nintendo Switch', 'macOS']",7974
Assassin's Creed II,2009-11-17,4.42,2866,['Action'],"['Assassin', 'hero', 'Swords']",89.0,"['PC', 'Xbox One', 'PlayStation 4', 'macOS', 'Xbox 360', 'PlayStation 3']",7973
Disco Elysium,2019-10-14,4.39,1253,"['Indie', 'Adventure', 'RPG']","['Singleplayer', 'RPG', 'Story Rich', 'role-playing', 'Isometric']",91.0,"['PC', 'PlayStation 5', 'Xbox One', 'PlayStation 4', 'Xbox Series S/X', 'Nintendo Switch', 'macOS']",7929
Among Us,2018-07-25,3.84,1298,"['Casual', 'Action', 'Simulation']","['Multiplayer', 'Co-op', 'cooperative', '2D', 'Online Co-Op', 'Online multiplayer', 'Local Co-Op', 'Local Multiplayer', 'Cross-Platform Multiplayer', 'Space', 'In-App Purchases', 'ship', 'Minigames', 'party-game', 'spaceship']",82.0,"['PC', 'PlayStation 5', 'PlayStation 4', 'Xbox One', 'Nintendo Switch', 'iOS', 'Android']",7850
